"id","text","label","category","cue","reason","evidence_needed","family_id","policy_id","policy_url","source_type","source_id","review_status","reviewer","review_note","created_at","split","ai_review_date","review_basis","label_before_review","needs_context"
"LS0078","Nếu tài khoản hiện voucher thì đọc điều kiện rồi áp dụng; follow không bảo đảm có mã.","KHONG_CANH_BAO","UU_DAI","săn mã","Giới hạn voucher theo tài khoản và điều kiện, phủ nhận follow bảo đảm có mã.","Không cần thêm để phân loại riêng đoạn này: Giới hạn voucher theo tài khoản và điều kiện, phủ nhận follow bảo đảm có mã. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F026","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F026","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0079","Giỏ vẫn thu phí vận chuyển nhưng em cam kết đơn nào cũng freeship không điều kiện.","CANH_BAO","UU_DAI","freeship","Hứa miễn vận chuyển không điều kiện trong khi thừa nhận giỏ vẫn thu phí.","Địa chỉ, mức phí ở thanh toán, mã vận chuyển, giá trị đơn tối thiểu và giới hạn ưu đãi.","F027","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F027","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0080","Mã này freeship toàn quốc nha cả nhà.","CAN_XAC_MINH","UU_DAI","freeship","Cam kết miễn vận chuyển toàn quốc; cần phạm vi địa chỉ và điều kiện áp dụng.","Địa chỉ, mức phí ở thanh toán, mã vận chuyển, giá trị đơn tối thiểu và giới hạn ưu đãi.","F027","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F027","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0081","Phí ship tùy địa chỉ và mã đang có, kiểm tra tổng tiền trước khi đặt nhé.","KHONG_CANH_BAO","UU_DAI","freeship","Giải thích phí ship tùy địa chỉ và mã; yêu cầu xem tổng tiền trước khi đặt.","Không cần thêm để phân loại riêng đoạn này: Giải thích phí ship tùy địa chỉ và mã; yêu cầu xem tổng tiền trước khi đặt. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F027","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F027","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0082","Quà đã hết kho nhưng em vẫn hứa tất cả đơn mới đều chắc chắn có quà.","CANH_BAO","UU_DAI","chốt là có quà","Tự thừa nhận hết quà nhưng vẫn hứa mọi đơn mới đều có quà.","Thể lệ tặng quà, tồn quà, thời gian và đơn hàng đủ điều kiện.","F028","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F028","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0083","Chốt hôm nay là được tặng thêm một túi nhé.","CAN_XAC_MINH","UU_DAI","chốt là có quà","Hứa quà cho đơn hôm nay; cần kiểm tra quà, điều kiện và thời hạn chương trình.","Thể lệ tặng quà, tồn quà, thời gian và đơn hàng đủ điều kiện.","F028","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F028","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0084","Đơn nào hiển thị túi tặng trong chương trình mới có quà, các bác xem điều kiện giúp em.","KHONG_CANH_BAO","UU_DAI","chốt là có quà","Giới hạn quà cho đúng đơn trong chương trình và hướng dẫn xem điều kiện.","Không cần thêm để phân loại riêng đoạn này: Giới hạn quà cho đúng đơn trong chương trình và hướng dẫn xem điều kiện. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F028","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F028","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0085","Em không tạo chương trình Flash Sale nào nhưng cứ nói giá flash sale chỉ còn ba mươi giây.","CANH_BAO","UU_DAI","flash sale","Tự thừa nhận không tạo Flash Sale nhưng vẫn quảng cáo thời hạn giá flash sale.","Chương trình trên công cụ Flash Sale, thời gian đếm ngược và giá thực tế.","F029","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F029","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0086","Flash sale đang đếm ngược, cả nhà xem giá nhé.","CAN_XAC_MINH","UU_DAI","flash sale","Thông báo Flash Sale đếm ngược; cần xác minh công cụ và chương trình thực tế, không mặc định là giả.","Chương trình trên công cụ Flash Sale, thời gian đếm ngược và giá thực tế.","F029","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F029","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0087","Thời gian của Flash Sale hiển thị trên công cụ trong live, các bác xem đúng chương trình đó.","KHONG_CANH_BAO","UU_DAI","flash sale","Hướng người mua xem thời gian trên công cụ Flash Sale, không tự đưa hạn chót khác.","Không cần thêm để phân loại riêng đoạn này: Hướng người mua xem thời gian trên công cụ Flash Sale, không tự đưa hạn chót khác. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F029","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F029","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0088","Mã đã hết hạn từ hôm qua nhưng em vẫn nói khách mới dùng hôm nay được như cũ.","CANH_BAO","UU_DAI","giá cũ còn áp dụng","Tự thừa nhận mã hết hạn nhưng vẫn quảng cáo khách mới dùng được hôm nay.","Ngày đăng video, ngày xem, hạn mã và giá hiện tại của cùng biến thể.","F030","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F030","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0089","Giá trong video tuần trước hôm nay vẫn áp dụng nhé.","CAN_XAC_MINH","UU_DAI","giá cũ còn áp dụng","Khẳng định giá trong video cũ vẫn hiệu lực; cần đối chiếu giá và thời hạn hiện tại.","Ngày đăng video, ngày xem, hạn mã và giá hiện tại của cùng biến thể.","F030","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F030","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0090","Video cũ có thể khác giá hiện tại; mã tuần trước đã hết hạn rồi.","KHONG_CANH_BAO","UU_DAI","giá cũ còn áp dụng","Thông báo mã cũ hết hạn và cảnh báo giá video cũ có thể khác hiện tại.","Không cần thêm để phân loại riêng đoạn này: Thông báo mã cũ hết hạn và cảnh báo giá video cũ có thể khác hiện tại. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F030","P06","https://seller-vn.tiktok.com/university/essay?knowledge_id=6440994519484176","synthetic_ai","SYNTH_V01_F030","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0091","Em biết đây là hàng nhái nhưng cứ bảo auth chính hãng để chốt giá cao.","CANH_BAO","NGUON_GOC","auth","Tự biết hàng nhái nhưng quảng cáo chính hãng để bán giá cao.","Hóa đơn nguồn hàng, thông tin hãng/nhà phân phối và chứng cứ xác thực đúng mẫu túi.","F031","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F031","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0092","Con túi này auth nha, bao chính hãng.","CAN_XAC_MINH","NGUON_GOC","auth","Auth và bao chính hãng là tuyên bố xác thực hàng hóa cần hồ sơ nguồn gốc.","Hóa đơn nguồn hàng, thông tin hãng/nhà phân phối và chứng cứ xác thực đúng mẫu túi.","F031","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F031","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0093","Khách hỏi có phải auth không; em chưa có hồ sơ để xác nhận nên chưa quảng cáo như vậy.","KHONG_CANH_BAO","NGUON_GOC","auth","Nhắc câu hỏi auth và nói chưa đủ hồ sơ để xác nhận, không khẳng định chính hãng.","Không cần thêm để phân loại riêng đoạn này: Nhắc câu hỏi auth và nói chưa đủ hồ sơ để xác nhận, không khẳng định chính hãng. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F031","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F031","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0094","Hàng này làm ở nơi khác nhưng em sẽ nói xách tay Nhật cho dễ bán.","CANH_BAO","NGUON_GOC","xách tay","Tự thừa nhận sai nguồn gốc nhưng dự định quảng cáo xách tay Nhật.","Nhãn nơi sản xuất, nguồn mua và hồ sơ nguồn gốc; chữ Nhật không đủ xác nhận xuất xứ.","F032","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F032","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0095","Đây là hàng nội địa Nhật xách tay về nha.","CAN_XAC_MINH","NGUON_GOC","xách tay","Khẳng định hàng nội địa Nhật xách tay; cần xác minh xuất xứ và nguồn mua.","Nhãn nơi sản xuất, nguồn mua và hồ sơ nguồn gốc; chữ Nhật không đủ xác nhận xuất xứ.","F032","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F032","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0096","Bao bì có chữ Nhật không tự chứng minh xuất xứ; mình xem nơi sản xuất trên nhãn.","KHONG_CANH_BAO","NGUON_GOC","xách tay","Phân biệt ngôn ngữ bao bì với xuất xứ, yêu cầu xem nơi sản xuất.","Không cần thêm để phân loại riêng đoạn này: Phân biệt ngôn ngữ bao bì với xuất xứ, yêu cầu xem nơi sản xuất. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F032","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F032","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0097","Chưa từng kiểm định nhưng em vẫn nói đã có chứng nhận quốc tế cho sản phẩm này.","CANH_BAO","NGUON_GOC","đạt chuẩn","Tự thừa nhận chưa kiểm định nhưng tuyên bố đã có chứng nhận quốc tế.","Tên tiêu chuẩn, số chứng nhận, đơn vị cấp, hiệu lực và sản phẩm nằm trong phạm vi.","F033","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F033","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0098","Mã này đạt chuẩn kiểm định quốc tế rồi các bác.","CAN_XAC_MINH","NGUON_GOC","đạt chuẩn","Nêu chứng nhận quốc tế nhưng không xác định tiêu chuẩn, đơn vị cấp hay phạm vi.","Tên tiêu chuẩn, số chứng nhận, đơn vị cấp, hiệu lực và sản phẩm nằm trong phạm vi.","F033","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F033","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0099","Em chưa có giấy kiểm định, nên không khẳng định sản phẩm đạt chuẩn quốc tế.","KHONG_CANH_BAO","NGUON_GOC","đạt chuẩn","Nói chưa có giấy kiểm định nên không khẳng định đạt chuẩn.","Không cần thêm để phân loại riêng đoạn này: Nói chưa có giấy kiểm định nên không khẳng định đạt chuẩn. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F033","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F033","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0100","Không có bác sĩ nào giới thiệu nhưng em vẫn nói bệnh viện bảo chứng cho chai này.","CANH_BAO","NGUON_GOC","bác sĩ khuyên dùng","Tự thừa nhận không có bác sĩ giới thiệu nhưng tuyên bố bệnh viện bảo chứng.","Danh tính bác sĩ/bệnh viện, nội dung khuyến nghị thật, quyền sử dụng và phạm vi áp dụng.","F034","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F034","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0101","Sản phẩm này bác sĩ khuyên dùng nha chị.","CAN_XAC_MINH","NGUON_GOC","bác sĩ khuyên dùng","Khẳng định bác sĩ khuyên dùng; cần biết ai, có thực sự khuyến nghị và trong phạm vi nào.","Danh tính bác sĩ/bệnh viện, nội dung khuyến nghị thật, quyền sử dụng và phạm vi áp dụng.","F034","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F034","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0102","Tên bác sĩ trong câu hỏi của khách không có nghĩa bác sĩ đó khuyên dùng sản phẩm này.","KHONG_CANH_BAO","NGUON_GOC","bác sĩ khuyên dùng","Phủ nhận việc tên bác sĩ trong câu hỏi đồng nghĩa bác sĩ khuyên dùng sản phẩm.","Không cần thêm để phân loại riêng đoạn này: Phủ nhận việc tên bác sĩ trong câu hỏi đồng nghĩa bác sĩ khuyên dùng sản phẩm. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F034","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F034","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0103","Không được hãng ủy quyền nhưng em vẫn nhận là đại lý độc quyền của hãng.","CANH_BAO","NGUON_GOC","đại lý độc quyền","Tự thừa nhận chưa được ủy quyền nhưng nhận là đại lý độc quyền.","Văn bản ủy quyền phân phối, bên cấp, lãnh thổ và thời hạn độc quyền.","F035","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F035","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0104","Shop em là đại lý độc quyền của hãng này ở khu vực.","CAN_XAC_MINH","NGUON_GOC","đại lý độc quyền","Khẳng định đại lý độc quyền theo khu vực; cần văn bản ủy quyền và phạm vi.","Văn bản ủy quyền phân phối, bên cấp, lãnh thổ và thời hạn độc quyền.","F035","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F035","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0105","Shop em không nhận là đại lý độc quyền; thông tin người bán có trong trang shop.","KHONG_CANH_BAO","NGUON_GOC","đại lý độc quyền","Phủ nhận nhận danh nghĩa đại lý độc quyền và hướng người mua xem thông tin shop.","Không cần thêm để phân loại riêng đoạn này: Phủ nhận nhận danh nghĩa đại lý độc quyền và hướng người mua xem thông tin shop. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F035","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F035","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0106","Nhãn ghi sợi pha nhưng em vẫn cam kết áo full cotton một trăm phần trăm.","CANH_BAO","THUOC_TINH","full cotton","Nhãn ghi sợi pha nhưng người bán vẫn cam kết cotton hoàn toàn, mâu thuẫn ngay trong câu.","Nhãn thành phần vải và tài liệu kiểm nghiệm tỷ lệ cotton đúng mẫu áo.","F036","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F036","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0107","Áo này full cotton, mặc mát lắm cả nhà.","CAN_XAC_MINH","THUOC_TINH","full cotton","Full cotton là khẳng định thành phần toàn bộ, cần đối chiếu nhãn và hồ sơ vải.","Nhãn thành phần vải và tài liệu kiểm nghiệm tỷ lệ cotton đúng mẫu áo.","F036","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F036","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0108","Nhãn ghi sáu mươi phần trăm cotton, em không gọi nó là full cotton.","KHONG_CANH_BAO","THUOC_TINH","full cotton","Nêu tỷ lệ cotton cụ thể và phủ nhận full cotton, không biến sợi pha thành cotton hoàn toàn.","Không cần thêm để phân loại riêng đoạn này: Nêu tỷ lệ cotton cụ thể và phủ nhận full cotton, không biến sợi pha thành cotton hoàn toàn. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F036","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F036","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0109","Pin thực tế chỉ hai nghìn nhưng em cứ đọc thành hai mươi nghìn cho nghe pin trâu.","CANH_BAO","THUOC_TINH","dung lượng khủng","Tự nói dung lượng thực nhỏ hơn nhưng cố ý đọc cao hơn mười lần.","Dung lượng danh định, điều kiện đo và thông số đúng mẫu sạc; so sánh nếu có dữ liệu không khớp.","F037","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F037","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0110","Cục sạc này pin trâu, dung lượng hai mươi nghìn miliampe giờ.","KHONG_CANH_BAO","THUOC_TINH","dung lượng khủng","Nêu dung lượng danh định cụ thể và cảm nhận pin trâu; chưa có mâu thuẫn hay so sánh tuyệt đối trong đoạn.","Không cần thêm để phân loại riêng đoạn này: Nêu dung lượng danh định cụ thể và cảm nhận pin trâu; chưa có mâu thuẫn hay so sánh tuyệt đối trong đoạn. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F037","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F037","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập. Đổi nhãn: CAN_XAC_MINH → KHONG_CANH_BAO.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0111","Pin trâu là cảm nhận của em; dung lượng danh định các bác xem trên nhãn sản phẩm.","KHONG_CANH_BAO","THUOC_TINH","dung lượng khủng","Tách cảm nhận pin trâu khỏi dung lượng danh định, hướng xem nhãn.","Không cần thêm để phân loại riêng đoạn này: Tách cảm nhận pin trâu khỏi dung lượng danh định, hướng xem nhãn. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F037","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F037","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0112","Máy không có khả năng chống nước nhưng em bảo ngâm thoải mái không bao giờ hỏng.","CANH_BAO","THUOC_TINH","chống nước tuyệt đối","Tự nhận máy không chống nước nhưng hứa ngâm thoải mái không bao giờ hỏng.","Cấp chống nước, hướng dẫn đi bơi và giới hạn áp suất/thời gian của mẫu đồng hồ.","F038","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F038","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0113","Đồng hồ này chống nước, đeo đi bơi được nha.","CAN_XAC_MINH","THUOC_TINH","chống nước tuyệt đối","Tuyên bố đồng hồ phù hợp đi bơi; cần giới hạn chống nước cho đúng hoạt động.","Cấp chống nước, hướng dẫn đi bơi và giới hạn áp suất/thời gian của mẫu đồng hồ.","F038","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F038","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0114","Đừng hiểu chống nước là ngâm bao lâu cũng được; cần đọc đúng giới hạn của mẫu này.","KHONG_CANH_BAO","THUOC_TINH","chống nước tuyệt đối","Nhắc giới hạn khả năng chống nước và bác bỏ suy luận ngâm vô hạn.","Không cần thêm để phân loại riêng đoạn này: Nhắc giới hạn khả năng chống nước và bác bỏ suy luận ngâm vô hạn. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F038","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F038","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
"LS0115","Giỏ chỉ có thân máy nhưng em sẽ bảo full bộ kèm pin và sạc để khách chốt.","CANH_BAO","THUOC_TINH","full bộ","Tự nhận giỏ chỉ có thân máy nhưng quảng cáo kèm pin và sạc.","Danh sách phụ kiện và cấu hình biến thể đang gắn giỏ, nội dung giao hàng.","F039","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F039","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CANH_BAO","no"
"LS0116","Chốt mã này là full bộ luôn các bác.","CAN_XAC_MINH","THUOC_TINH","full bộ","Full bộ chưa chỉ rõ phụ kiện nào; cần kiểm tra cấu hình của biến thể gắn giỏ.","Danh sách phụ kiện và cấu hình biến thể đang gắn giỏ, nội dung giao hàng.","F039","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F039","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","CAN_XAC_MINH","no"
"LS0117","Mã đang gắn chỉ gồm thân máy, pin và sạc bán riêng, không phải full bộ.","KHONG_CANH_BAO","THUOC_TINH","full bộ","Nêu thân máy và phụ kiện bán riêng, phủ nhận full bộ.","Không cần thêm để phân loại riêng đoạn này: Nêu thân máy và phụ kiện bán riêng, phủ nhận full bộ. Không xác nhận chất lượng hay tính đúng của toàn bộ sản phẩm.","F039","P05","https://seller-vn.tiktok.com/university/essay?knowledge_id=578506943104769","synthetic_ai","SYNTH_V01_F039","DA_DUYET_AI","ChatGPT (AI)","AI rà soát theo hướng dẫn v0.2; chưa được con người duyệt độc lập.","2026-09-07","unassigned","2026-09-08","text_only_v02","KHONG_CANH_BAO","no"
